Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Yr
Chris Andersen,C,38,CLE,12,0,114,3.9,9.6,.409,0.0,1.3,.000,3.9,8.3,.474,4.4,6.1,.714,3.9,9.6,13.6,2.2,2.2,3.1,2.2,8.8,12.3,107,104,2017
Alan Anderson,SF,34,LAC,30,0,308,4.9,13.0,.375,2.3,7.1,.318,2.6,5.8,.444,1.9,2.6,.750,0.5,3.4,3.9,1.8,0.5,0.0,1.1,5.7,14.0,100,114,2017
Justin Anderson,SF,23,TOT,75,10,1228,7.7,18.1,.424,2.4,8.0,.299,5.3,10.1,.522,4.2,5.3,.791,2.8,7.3,10.1,2.7,1.7,0.9,2.7,4.5,21.9,104,109,2017
Justin Anderson,SF,23,DAL,51,2,710,8.1,20.3,.401,2.7,8.9,.303,5.4,11.4,.477,5.1,6.5,.795,2.9,8.1,10.9,2.3,2.1,1.2,2.9,4.7,24.1,101,107,2017
Justin Anderson,SF,23,PHI,24,8,518,7.1,15.2,.463,2.0,6.8,.292,5.1,8.5,.600,3.0,3.9,.780,2.8,6.2,9.0,3.2,1.2,0.7,2.4,4.2,19.1,109,111,2017
Kyle Anderson,SG,23,SAS,72,14,1020,4.6,10.4,.445,0.7,2.0,.375,3.9,8.4,.462,2.2,2.8,.789,1.6,8.7,10.4,4.5,2.5,1.3,1.9,3.1,12.3,109,101,2017
Ryan Anderson,PF,28,HOU,72,72,2116,7.3,17.5,.418,4.6,11.5,.403,2.7,6.1,.446,2.9,3.4,.860,2.5,4.9,7.5,1.5,0.7,0.3,1.2,3.2,22.2,119,113,2017
Giannis Antetokounmpo,SF,22,MIL,80,80,2845,11.7,22.5,.521,0.9,3.2,.272,10.8,19.3,.563,8.4,10.9,.770,2.5,10.0,12.5,7.7,2.3,2.7,4.2,4.4,32.7,116,104,2017
Carmelo Anthony,SF,32,NYK,74,74,2538,11.9,27.4,.433,3.0,8.3,.359,8.9,19.1,.466,6.0,7.2,.833,1.2,7.4,8.6,4.2,1.2,0.7,3.0,3.9,32.7,108,113,2017
Joel Anthony,C,34,SAS,19,0,122,4.2,6.7,.625,0.0,0.0,.000,4.2,6.7,.625,2.1,3.3,.625,3.3,9.6,12.9,1.3,0.8,2.5,1.7,4.6,10.4,121,103,2017
Trevor Ariza,SF,31,HOU,80,80,2773,5.6,13.8,.409,3.3,9.6,.344,2.3,4.2,.556,1.6,2.2,.738,0.9,7.0,7.9,3.0,2.5,0.3,1.3,2.3,16.2,113,108,2017
Darrell Arthur,PF,28,DEN,41,7,639,7.3,16.4,.442,4.1,8.9,.453,3.2,7.5,.429,1.5,1.7,.864,1.9,6.6,8.6,3.2,1.5,1.6,2.8,5.8,20.0,110,112,2017
Omer Asik,C,30,NOP,31,19,482,3.1,6.6,.477,0.0,0.0,.000,3.1,6.6,.477,2.3,4.0,.590,4.9,11.7,16.6,1.5,0.5,1.0,1.4,5.2,8.6,114,107,2017
D.J. Augustin,PG,29,ORL,78,20,1538,6.3,16.7,.377,3.1,8.8,.347,3.2,7.8,.412,4.2,5.2,.814,0.5,3.3,3.8,6.7,1.0,0.0,2.9,3.3,19.9,104,115,2017
Luke Babbitt,SF,27,MIA,68,55,1065,5.3,13.3,.402,4.1,9.9,.414,1.2,3.4,.366,0.5,0.7,.733,0.6,6.1,6.7,1.7,1.0,0.5,1.2,5.6,15.3,110,109,2017
Ron Baker,SG,23,NYK,52,13,857,4.8,12.7,.378,1.3,5.0,.267,3.4,7.6,.450,1.6,2.5,.651,0.7,5.0,5.7,6.2,2.0,0.5,3.3,4.3,12.5,92,113,2017
Wade Baldwin,PG,20,MEM,33,1,405,4.6,14.8,.313,0.4,2.8,.136,4.2,11.9,.355,4.0,4.8,.838,1.4,4.5,5.9,7.8,2.3,0.9,5.1,5.1,13.6,83,107,2017
Leandro Barbosa,SG,34,PHO,67,0,963,8.6,19.5,.439,1.7,4.9,.357,6.8,14.6,.466,2.0,2.2,.889,0.7,4.4,5.2,4.0,1.5,0.4,2.4,4.1,20.8,103,114,2017
J.J. Barea,PG,32,DAL,35,6,771,9.6,23.2,.414,3.6,10.0,.358,6.0,13.2,.456,3.0,3.4,.863,0.6,5.1,5.7,13.0,0.9,0.1,4.3,2.0,25.7,106,112,2017
Harrison Barnes,PF,24,DAL,79,79,2803,11.1,23.8,.468,1.4,4.1,.351,9.7,19.6,.492,4.5,5.2,.861,1.7,5.6,7.4,2.2,1.2,0.3,1.9,2.4,28.2,106,111,2017
Matt Barnes,SF,36,TOT,74,18,1777,5.2,13.3,.391,2.4,7.4,.331,2.8,5.9,.467,2.0,2.5,.787,2.0,8.9,10.9,5.5,1.4,0.7,3.0,5.2,14.8,102,109,2017
Matt Barnes,SF,36,SAC,54,13,1367,5.4,14.2,.384,2.6,7.8,.327,2.9,6.4,.453,1.9,2.4,.758,2.0,8.9,11.0,5.5,1.3,0.6,3.1,5.1,15.3,100,111,2017
Matt Barnes,SF,36,GSW,20,5,410,4.5,10.6,.422,2.1,6.1,.346,2.3,4.5,.526,2.3,2.7,.870,1.8,8.9,10.7,5.3,1.4,1.1,2.8,5.5,13.4,110,104,2017
Will Barton,SG,26,DEN,60,19,1705,8.5,19.1,.443,2.5,6.7,.370,6.0,12.3,.483,4.1,5.4,.753,1.7,5.7,7.4,5.9,1.4,0.8,2.8,3.2,23.5,112,114,2017
Brandon Bass,PF,31,LAC,52,0,577,9.3,16.1,.575,0.1,0.3,.333,9.2,15.8,.579,6.7,7.6,.875,3.7,7.4,11.2,1.8,1.2,1.0,2.5,3.9,25.3,125,109,2017
Nicolas Batum,SG,28,CHO,77,77,2617,7.5,18.7,.403,2.6,7.8,.333,4.9,10.9,.453,4.7,5.4,.856,0.9,8.3,9.2,8.7,1.6,0.6,3.7,2.1,22.3,105,108,2017
Jerryd Bayless,PG,28,PHI,3,1,71,7.5,22.0,.344,1.4,3.4,.400,6.2,18.5,.333,6.2,6.9,.900,2.1,6.2,8.2,8.9,0.0,0.0,6.2,2.7,22.6,90,114,2017
Aron Baynes,C,30,DET,75,2,1163,6.2,12.1,.513,0.0,0.0,.000,6.2,12.1,.513,3.4,4.1,.840,4.8,9.6,14.5,1.4,0.7,1.7,2.2,7.2,15.9,114,106,2017
Kent Bazemore,SF,27,ATL,73,64,1963,7.4,18.1,.409,2.3,6.7,.346,5.1,11.4,.446,3.0,4.2,.708,1.1,4.7,5.8,4.4,2.3,1.3,3.1,4.1,20.1,97,106,2017
Bradley Beal,SG,23,WAS,77,77,2684,11.7,24.3,.482,4.1,10.1,.404,7.6,14.1,.538,5.2,6.3,.825,1.0,3.4,4.4,4.9,1.5,0.4,2.9,3.1,32.7,117,112,2017
Malik Beasley,SG,20,DEN,22,1,165,9.8,21.6,.452,2.7,8.3,.321,7.1,13.3,.533,2.4,3.0,.800,1.5,3.6,5.0,3.3,2.1,0.0,2.4,3.0,24.6,107,114,2017
Michael Beasley,PF,28,MIL,56,6,935,11.7,22.1,.532,1.0,2.3,.419,10.8,19.7,.545,4.2,5.7,.743,2.2,8.3,10.5,2.9,1.5,1.5,3.6,5.0,28.7,106,108,2017
Marco Belinelli,SG,30,CHO,74,0,1778,7.4,17.4,.429,2.9,8.0,.360,4.6,9.4,.488,4.2,4.7,.893,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,110,112,2017
DeAndre' Bembry,SF,22,ATL,38,1,371,6.2,13.0,.480,0.1,2.4,.056,6.1,10.6,.575,0.8,2.1,.375,1.9,6.0,7.8,3.7,1.1,0.7,2.1,2.8,13.4,97,108,2017
Dragan Bender,PF,19,PHO,43,0,574,4.8,13.4,.354,2.3,8.4,.277,2.4,5.0,.483,0.3,0.9,.364,1.9,6.7,8.6,1.9,0.8,1.8,2.7,6.2,12.2,86,113,2017
Anthony Bennett,PF,23,BRK,23,1,264,6.8,16.5,.413,2.3,8.6,.271,4.5,7.9,.568,4.7,6.5,.722,4.5,9.5,14.0,2.2,0.9,0.5,2.2,3.2,20.6,109,111,2017
Ben Bentil,PF,21,DAL,3,0,10,0.0,15.6,.000,0.0,5.2,.000,0.0,10.4,.000,0.0,0.0,.000,0.0,10.4,10.4,0.0,0.0,0.0,5.2,5.2,0.0,0,111,2017
Davis Bertans,PF,24,SAS,67,6,808,6.5,14.8,.440,4.4,10.9,.399,2.1,3.8,.557,1.8,2.1,.824,1.4,4.9,6.2,2.9,1.3,1.8,2.0,4.7,19.1,115,105,2017
Patrick Beverley,SG,28,HOU,67,67,2058,5.3,12.7,.420,2.6,6.7,.382,2.8,5.9,.463,1.7,2.2,.768,2.2,7.0,9.2,6.6,2.3,0.6,2.3,5.2,14.9,116,108,2017
Bismack Biyombo,C,24,ORL,81,27,1793,4.9,9.4,.528,0.0,0.0,.000,4.9,9.4,.528,3.5,6.5,.534,4.3,11.3,15.7,2.0,0.7,2.5,2.6,5.6,13.4,106,108,2017
Nemanja Bjelica,PF,28,MIN,65,1,1190,6.4,15.2,.424,2.4,7.5,.316,4.0,7.6,.531,1.9,2.6,.738,2.4,8.0,10.4,3.4,1.7,0.9,2.5,6.6,17.2,105,111,2017
Tarik Black,C,25,LAL,67,16,1091,6.7,13.1,.510,0.0,0.1,.500,6.7,13.0,.510,3.7,4.9,.752,6.4,8.9,15.3,1.7,1.3,2.0,2.6,7.7,17.1,114,111,2017
Eric Bledsoe,PG,27,PHO,66,66,2176,9.9,22.7,.434,2.3,6.8,.335,7.6,15.9,.477,8.5,10.1,.847,1.1,5.9,7.0,9.2,2.0,0.7,4.9,3.6,30.6,111,112,2017
Bojan Bogdanovic,SF,27,TOT,81,54,2083,8.7,19.4,.445,3.3,9.0,.367,5.3,10.4,.512,5.0,5.6,.893,0.9,5.5,6.4,2.6,0.8,0.2,3.0,3.4,25.6,108,114,2017
Bojan Bogdanovic,SF,27,BRK,55,54,1482,8.6,19.5,.440,3.2,8.9,.357,5.4,10.7,.509,4.7,5.3,.874,0.7,5.6,6.3,2.9,0.8,0.1,2.9,3.2,25.0,106,114,2017
Bojan Bogdanovic,SF,27,WAS,26,0,601,8.8,19.2,.457,3.7,9.4,.391,5.1,9.8,.521,5.8,6.2,.934,1.1,5.4,6.6,1.7,0.8,0.3,3.1,3.9,27.1,113,113,2017
Andrew Bogut,C,32,TOT,27,21,583,3.4,7.2,.469,0.0,0.1,.000,3.4,7.1,.475,0.3,1.0,.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.7,7.1,93,104,2017
Andrew Bogut,C,32,DAL,26,21,582,3.4,7.2,.469,0.0,0.1,.000,3.4,7.2,.475,0.3,1.0,.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.5,7.1,93,104,2017
Andrew Bogut,C,32,CLE,1,0,1,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,NaN,114,2017
Joel Bolomboy,PF,23,UTA,12,0,53,8.9,15.8,.563,1.0,4.0,.250,7.9,11.9,.667,3.0,5.9,.500,4.0,12.9,16.8,2.0,1.0,2.0,2.0,1.0,21.8,117,102,2017
Devin Booker,SG,20,PHO,78,78,2730,10.6,25.1,.423,2.6,7.1,.363,8.0,18.0,.447,6.4,7.7,.832,0.8,3.6,4.4,4.7,1.3,0.4,4.2,4.2,30.3,103,116,2017
Trevor Booker,PF,29,BRK,71,43,1754,8.2,16.0,.516,0.7,2.1,.321,7.6,13.9,.546,2.0,3.0,.673,3.8,11.6,15.4,3.7,2.1,0.8,3.4,4.1,19.2,105,107,2017
Avery Bradley,SG,26,BOS,55,55,1835,9.7,20.9,.463,2.9,7.5,.390,6.8,13.5,.504,1.8,2.5,.731,1.8,7.3,9.0,3.3,1.8,0.3,2.4,3.8,24.2,105,108,2017
Corey Brewer,SF,30,TOT,82,11,1281,5.5,13.1,.422,1.0,4.4,.229,4.5,8.7,.522,1.9,2.6,.735,1.2,5.0,6.2,3.6,2.3,0.7,2.1,5.0,14.0,101,110,2017
Corey Brewer,SF,30,HOU,58,8,923,4.9,11.8,.414,1.1,4.9,.234,3.7,6.9,.541,1.7,2.3,.727,1.1,4.8,5.9,3.2,1.9,0.6,1.9,5.4,12.6,100,110,2017
Corey Brewer,SF,30,LAL,24,3,358,7.2,16.5,.438,0.7,3.3,.208,6.5,13.2,.495,2.4,3.3,.750,1.5,5.6,7.1,4.9,3.3,1.1,2.6,3.9,17.6,101,110,2017
Malcolm Brogdon,SG,24,MIL,75,28,1982,7.4,16.3,.457,2.0,4.9,.404,5.4,11.3,.480,2.8,3.2,.865,1.2,4.3,5.5,8.1,2.2,0.3,2.9,3.6,19.7,111,111,2017
Aaron Brooks,PG,32,IND,65,0,894,6.8,16.8,.403,2.7,7.2,.375,4.1,9.6,.424,1.8,2.2,.800,1.0,2.9,3.9,7.0,1.4,0.5,3.7,5.2,18.0,98,113,2017
Anthony Brown,SF,24,TOT,11,0,159,5.6,15.4,.360,2.2,8.3,.259,3.4,7.1,.478,0.0,0.0,.000,2.5,7.7,10.2,2.5,1.5,0.3,1.9,4.6,13.3,89,108,2017
Anthony Brown,SF,24,NOP,9,0,143,4.8,14.0,.341,2.1,8.2,.250,2.7,5.8,.471,0.0,0.0,.000,2.1,6.8,8.9,2.1,1.7,0.3,1.7,4.5,11.6,86,108,2017
Anthony Brown,SF,24,ORL,2,0,16,12.4,27.9,.444,3.1,9.3,.333,9.3,18.6,.500,0.0,0.0,.000,6.2,15.5,21.7,6.2,0.0,0.0,3.1,6.2,27.9,104,110,2017
Bobby Brown,PG,32,HOU,25,0,123,9.0,23.4,.383,5.5,13.7,.400,3.5,9.8,.360,0.8,0.8,1.000,0.0,2.3,2.3,5.5,0.4,0.0,2.0,2.0,24.2,105,116,2017
Jaylen Brown,SF,20,BOS,78,20,1341,7.1,15.6,.454,1.7,5.0,.341,5.4,10.6,.507,3.1,4.6,.685,1.7,6.5,8.1,2.4,1.3,0.7,2.5,5.3,19.0,102,110,2017
Nicolas Brussino,SF,23,DAL,54,2,521,5.2,14.1,.369,2.9,9.5,.305,2.3,4.6,.500,1.7,2.2,.773,2.6,6.9,9.5,4.7,1.7,0.8,2.6,4.3,15.0,101,109,2017
Reggie Bullock,SF,25,DET,31,5,467,5.8,13.8,.422,3.0,7.9,.384,2.8,6.0,.473,0.5,0.8,.714,1.4,5.5,6.9,3.1,1.9,0.3,1.1,2.4,15.3,112,108,2017
Trey Burke,PG,24,WAS,57,0,703,8.1,17.9,.455,2.2,4.9,.443,6.0,13.0,.459,1.5,2.0,.759,0.5,2.8,3.3,7.0,0.8,0.4,3.4,3.8,20.0,103,114,2017
Alec Burks,SG,25,UTA,42,0,653,7.9,19.9,.399,2.0,6.1,.329,5.9,13.8,.430,4.8,6.3,.769,1.4,8.3,9.6,2.4,1.4,0.4,2.8,4.0,22.7,98,106,2017
Jimmy Butler,SF,27,CHI,76,75,2809,10.2,22.5,.455,1.6,4.4,.367,8.6,18.0,.477,10.5,12.1,.865,2.3,6.1,8.4,7.5,2.6,0.6,2.9,2.0,32.6,123,106,2017
Bruno Caboclo,SF,21,TOR,9,0,40,7.6,20.3,.375,2.5,7.6,.333,5.1,12.7,.400,0.0,0.0,.000,6.3,6.3,12.7,5.1,2.5,1.3,2.5,5.1,17.7,103,106,2017
Jose Calderon,PG,35,TOT,41,13,539,5.0,12.2,.410,1.8,5.8,.313,3.2,6.4,.500,1.0,1.1,.917,1.4,5.4,6.7,8.0,1.0,0.1,3.7,3.3,12.8,100,113,2017
Jose Calderon,PG,35,LAL,24,11,292,5.3,12.8,.416,2.0,5.7,.353,3.3,7.2,.465,0.7,0.7,1.000,1.3,5.7,7.0,8.5,1.2,0.2,4.3,3.7,13.3,98,115,2017
Jose Calderon,PG,35,ATL,17,2,247,4.6,11.4,.404,1.6,6.0,.267,3.0,5.4,.556,1.4,1.6,.875,1.4,5.0,6.4,7.4,0.8,0.0,3.0,2.8,12.2,103,110,2017
Kentavious Caldwell-Pope,SG,23,DET,76,75,2529,7.4,18.5,.399,3.1,8.7,.350,4.3,9.8,.442,3.1,3.7,.832,1.1,3.9,5.0,3.9,1.8,0.2,1.7,2.4,20.9,107,109,2017
Isaiah Canaan,SG,25,CHI,39,0,592,5.4,14.7,.364,2.1,8.0,.266,3.2,6.7,.481,2.6,2.8,.909,0.5,3.7,4.2,3.1,1.9,0.1,1.7,3.0,15.4,100,110,2017
Clint Capela,C,22,HOU,65,59,1551,11.2,17.4,.643,0.0,0.0,.000,11.2,17.4,.643,2.9,5.5,.531,5.5,10.8,16.3,2.0,1.1,2.5,2.7,5.5,25.3,122,106,2017
DeMarre Carroll,SF,30,TOR,72,72,1882,5.9,14.8,.401,2.9,8.6,.341,3.0,6.2,.485,2.4,3.2,.761,1.7,5.7,7.4,2.0,2.2,0.7,1.5,3.9,17.2,110,108,2017
Vince Carter,SF,40,MEM,73,15,1799,5.6,14.2,.394,3.2,8.6,.378,2.3,5.6,.418,2.5,3.3,.765,1.0,5.5,6.6,3.8,1.7,1.0,1.4,4.7,16.9,112,108,2017
Michael Carter-Williams,PG,25,CHI,45,19,846,6.7,18.2,.366,0.9,3.8,.234,5.8,14.4,.401,3.5,4.6,.753,1.4,7.6,9.1,6.7,2.3,1.4,3.9,6.1,17.7,90,105,2017
Omri Casspi,SF,28,TOT,36,2,643,6.1,13.0,.467,1.2,3.4,.349,4.9,9.6,.508,1.3,2.3,.586,2.1,6.7,8.8,2.9,1.8,0.2,2.3,3.9,14.6,101,112,2017
Omri Casspi,SF,28,SAC,22,2,397,6.8,14.9,.453,1.4,3.7,.379,5.4,11.2,.477,1.5,2.7,.571,2.5,8.9,11.5,3.3,1.3,0.1,2.2,2.9,16.4,102,112,2017
Omri Casspi,SF,28,NOP,1,0,24,10.2,18.4,.556,4.1,8.2,.500,6.1,10.2,.600,0.0,0.0,.000,2.0,2.0,4.1,0.0,0.0,0.0,4.1,6.1,24.5,101,115,2017
Omri Casspi,SF,28,MIN,13,0,222,4.3,8.9,.487,0.5,2.3,.200,3.9,6.6,.586,1.1,1.8,.625,1.4,3.2,4.6,2.5,3.0,0.5,2.3,5.5,10.3,98,112,2017
Willie Cauley-Stein,C,23,SAC,75,21,1421,9.1,17.1,.530,0.0,0.1,.000,9.1,17.1,.532,3.6,5.4,.669,3.0,9.1,12.1,2.8,1.9,1.6,2.5,5.2,21.8,109,108,2017
Tyson Chandler,C,34,PHO,47,46,1298,5.6,8.4,.671,0.0,0.0,.000,5.6,8.4,.671,3.4,4.6,.734,5.7,14.2,19.9,1.1,1.2,0.9,2.5,4.6,14.6,128,109,2017
Wilson Chandler,SF,29,DEN,71,33,2197,9.6,20.9,.461,2.4,7.2,.337,7.2,13.6,.527,3.1,4.3,.727,2.3,7.9,10.2,3.1,1.2,0.7,2.5,3.8,24.8,109,113,2017
Marquese Chriss,PF,19,PHO,82,75,1743,7.8,17.4,.449,2.0,6.2,.321,5.8,11.2,.520,3.1,5.0,.624,2.6,6.9,9.6,1.6,1.8,1.9,3.0,7.2,20.7,102,110,2017
Rakeem Christmas,PF,25,IND,29,0,219,4.3,9.8,.442,0.0,0.0,.000,4.3,9.8,.442,4.8,6.6,.724,5.9,6.9,12.8,0.9,0.7,1.4,1.8,8.5,13.5,115,111,2017
Semaj Christon,PG,24,OKC,64,1,973,3.9,11.2,.345,0.6,3.2,.190,3.3,8.1,.406,0.9,1.6,.548,1.0,3.5,4.4,6.6,1.4,0.3,2.2,4.0,9.2,91,111,2017
Ian Clark,SG,25,GSW,77,0,1137,8.9,18.3,.487,2.6,6.9,.374,6.3,11.4,.556,1.9,2.5,.759,0.9,4.2,5.2,3.8,1.7,0.3,2.3,3.3,22.3,108,108,2017
Jordan Clarkson,SG,24,LAL,82,19,2397,9.7,21.8,.445,2.4,7.2,.329,7.3,14.5,.503,2.7,3.4,.798,1.0,4.0,5.0,4.3,1.8,0.2,3.3,3.0,24.5,102,115,2017
Norris Cole,PG,28,OKC,13,0,125,6.3,20.4,.308,1.2,5.1,.231,5.1,15.3,.333,3.1,3.9,.800,0.0,4.3,4.3,5.5,3.1,0.0,2.7,7.1,16.9,84,107,2017
Darren Collison,PG,29,SAC,68,64,2063,8.3,17.5,.476,1.8,4.3,.417,6.5,13.2,.495,3.6,4.2,.860,0.6,3.2,3.8,7.7,1.6,0.2,2.8,2.9,22.1,113,114,2017
Nick Collison,PF,36,OKC,20,0,128,5.4,8.8,.609,0.0,0.4,.000,5.4,8.4,.636,1.9,3.1,.625,3.5,8.1,11.5,4.6,0.8,0.8,1.5,6.5,12.7,130,109,2017
Mike Conley,PG,29,MEM,69,68,2292,10.5,22.9,.460,3.9,9.5,.408,6.6,13.4,.497,7.2,8.3,.859,0.7,4.8,5.5,9.8,2.1,0.4,3.5,2.9,32.1,121,108,2017
Pat Connaughton,SG,24,POR,39,1,316,5.8,11.3,.514,2.7,5.2,.515,3.1,6.1,.513,1.1,1.4,.778,1.6,6.6,8.2,4.4,0.9,0.3,2.7,3.6,15.4,117,113,2017
Quinn Cook,PG,23,TOT,14,0,188,8.8,17.6,.500,2.9,6.9,.423,5.9,10.7,.550,0.5,1.3,.400,0.3,1.6,1.9,6.9,1.1,0.0,3.5,3.5,21.1,105,114,2017
Quinn Cook,PG,23,DAL,5,0,77,7.4,16.9,.440,3.4,9.5,.357,4.1,7.4,.545,0.0,1.4,.000,0.0,2.0,2.0,8.1,0.7,0.0,5.4,4.1,18.3,90,115,2017
Quinn Cook,PG,23,NOP,9,0,111,9.7,18.1,.537,2.6,5.3,.500,7.1,12.8,.552,0.9,1.3,.667,0.4,1.3,1.8,6.2,1.3,0.0,2.2,3.1,22.9,116,113,2017
DeMarcus Cousins,C,26,TOT,72,72,2465,13.2,29.2,.452,2.7,7.4,.360,10.5,21.8,.483,10.5,13.6,.772,3.1,13.1,16.2,6.8,2.0,1.9,5.5,5.7,39.6,107,105,2017
DeMarcus Cousins,C,26,SAC,55,55,1891,13.5,29.9,.451,2.5,7.2,.354,11.0,22.8,.482,11.3,14.7,.770,3.1,12.6,15.7,7.1,2.0,2.0,5.5,5.4,40.9,108,106,2017
DeMarcus Cousins,C,26,NOP,17,17,574,12.1,26.8,.452,3.1,8.2,.375,9.0,18.6,.486,8.0,10.3,.777,3.2,14.8,18.1,5.6,2.1,1.6,5.3,6.4,35.3,105,101,2017
Robert Covington,SF,26,PHI,67,67,2119,6.7,16.8,.399,3.1,9.5,.333,3.6,7.4,.484,3.3,4.0,.822,2.1,7.9,10.0,2.3,2.9,1.6,3.0,4.7,19.9,100,105,2017
Allen Crabbe,SG,24,POR,79,7,2254,6.7,14.3,.468,3.0,6.7,.444,3.7,7.6,.490,2.3,2.7,.847,0.4,4.5,5.0,2.0,1.2,0.4,1.4,3.8,18.6,117,114,2017
Jamal Crawford,SG,36,LAC,82,1,2157,8.3,20.1,.413,2.7,7.5,.360,5.6,12.7,.444,4.0,4.7,.857,0.4,2.6,3.0,4.9,1.4,0.3,3.1,2.7,23.4,102,112,2017
Jordan Crawford,SG,28,NOP,19,0,442,11.6,24.2,.482,4.1,10.5,.389,7.5,13.6,.553,2.2,2.9,.769,0.4,3.3,3.8,6.3,1.2,0.2,2.8,3.3,29.6,110,112,2017
Jae Crowder,SF,26,BOS,72,72,2335,7.1,15.3,.463,3.3,8.4,.398,3.7,6.9,.540,3.7,4.6,.811,1.0,7.8,8.8,3.3,1.5,0.5,1.7,3.4,21.2,119,109,2017
Dante Cunningham,SF,29,NOP,66,35,1649,5.2,10.7,.485,2.1,5.4,.392,3.1,5.3,.579,0.5,0.8,.593,1.7,6.6,8.2,1.1,1.2,0.8,0.8,3.0,12.9,114,109,2017
Seth Curry,PG,26,DAL,70,42,2029,8.7,18.0,.481,3.5,8.3,.425,5.2,9.8,.528,2.2,2.6,.850,0.6,3.9,4.6,4.8,2.0,0.2,2.4,3.2,23.0,113,110,2017
Stephen Curry,PG,28,GSW,79,79,2638,12.3,26.3,.468,5.9,14.4,.411,6.4,11.9,.537,5.9,6.6,.898,1.1,5.3,6.4,9.5,2.6,0.3,4.4,3.3,36.5,119,105,2017
Troy Daniels,SG,25,MEM,67,3,1183,8.1,21.8,.374,6.1,15.6,.389,2.1,6.2,.336,1.9,2.4,.796,0.9,3.5,4.4,2.0,0.9,0.2,2.0,4.0,24.2,104,112,2017
Anthony Davis,C,23,NOP,75,75,2708,13.9,27.6,.504,0.7,2.4,.299,13.2,25.2,.524,9.4,11.7,.802,3.1,12.9,16.0,2.8,1.7,3.0,3.3,3.0,38.0,112,102,2017
Deyonta Davis,C,20,MEM,36,0,238,5.2,10.3,.511,0.0,0.0,.000,5.2,10.3,.511,2.2,3.9,.556,4.4,8.7,13.1,0.4,0.7,3.7,1.7,8.7,12.7,107,105,2017
